PDB_ID,Canonical SMILES
6nwc,N#Cc1ccc(cc1C1CC1)CC(=O)NC1(CCCCC1)C(=O)[O-]
6nwk,OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F
6nwl,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
6nxz,COCC[C@H](CO)O
6ny0,COCC(COC)O
6ny4,OC[C@H]([C@H](O)C)Nc1c(cnn2c1cc(c2)c1ccccc1)C(=O)N
6nyh,COc1ncc2c(c1)CC[C@@H](C(=O)N2C)NC(=O)c1nn2c(n1)CC[C@H]2c1ccccc1
6nyv,C[C@@H]1C[NH2+]CCN1c1nc(Nc2[nH]nc(c2)C(C)(C)C)c2c([nH+]1)cccc2
6nyw,C[C@@H]1C[NH2+]CCN1c1nc(Nc2[nH]nc(c2)C(C)(C)C)c2c(n1)c(F)ccc2
6nze,CNC(=O)c1cnc(cc1Nc1ccccc1C(=O)N)Nc1ccc(cn1)F
6nzf,CNC(=O)c1cnc(cc1Nc1ccccc1S(=O)(=O)C)Nc1ccc(cn1)F
6nzg,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@@H]([C@H]1O)C(=O)[O-])[NH3+]
6nzh,CNC(=O)c1cnc(cc1Nc1ccccc1S(=O)(=O)C)NC(=O)C1CC1
6nzk,CO[C@@]1(C[C@H](O)[C@H]([C@@H](O1)[C@@H]([C@@H](COC(=O)C)O)O)NC(=O)C)C(=O)[O-]
6nzm,OCCN1CCN(C[C@H]1c1cccc(c1)NC(=O)Nc1c(F)cccc1N1CCCC1)c1ncnc2c1cc[nH]2
6nzp,CNC(=O)c1nnc(cc1Nc1cccc(c1OC)c1ncn(n1)C)NC(=O)C1CC1
6nzq,CNC(=O)c1cnc(cc1Nc1cccc(c1OC)C(=O)NCc1ccccn1)Nc1ncc(c(c1)C)F
6nzr,CNC(=O)c1nnc(cc1Nc1ccccc1S(=O)(=O)C)Nc1ccccn1
6nzt,CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCC(c1c(O2)nc2cc(OC)ccc2n1)(F)F)C(C)(C)C
6nzv,CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(O2)nc2cc(OC)ccc2n1)C(C)(C)C
6o0h,COC(=O)c1cc(Cl)c(c(c1)S(=O)(=O)Nc1cc(c(cc1F)F)c1ccccc1)O
6o0k,Clc1ccc(cc1)C1=C(CCC(C1)(C)C)C[NH+]1CCN(CC1)c1ccc(c(c1)Oc1cnc2c(c1)cc[nH]2)C(=O)NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])[NH2+]CC1CCOCC1
6o0m,Clc1ccc(cc1)C1=C(CCC(C1)(C)C)C[NH+]1CCN(CC1)c1ccc(c(c1)Oc1cnc2c(c1)cc[nH]2)C(=O)NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])[NH2+]CC1CCOCC1
6o0o,Oc1ccc(cc1)N(C(=O)c1cc(n2c1CCCC2)c1cc2OCOc2cc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCOCC1)c1ccccc1
6o0p,Clc1ccc(cc1)C1=C(CCC(C1)(C)C)C[NH+]1CCN(CC1)c1ccc(c(c1)Oc1cnc2c(c1)cc[nH]2)C(=O)NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])[NH2+]CC1CCOCC1
6o1g,Nc1cc(C)c(c([nH+]1)C)CNC(=O)c1cnn(c1)Cc1ccc(cc1)Cn1cccn1
6o21,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=[NH2+])N)C=O)CCC(=O)N)CSSC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])C)Cc1ccccc1)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H]1[NH2+]CCC1)Cc1ccccc1
6o2p,O=C(c1c[nH]c2c(c1=O)cccc2)Nc1cc(O)c(cc1C(C)(C)C)C(C)(C)C
6o3w,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])[C@H](O)C)[C@H](CC)C)Cc1ccc(cc1)O)CCC(=O)[O-])CCSC)CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)[O-])[NH3+])CC(=O)[O-])Cc1ccc(cc1)O
6o3x,OC[C@@H](C(=O)[O-])NC(=O)[C@@H]1CCCN1C(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)[O-])[NH3+])CC(=O)[O-])Cc1ccc(cc1)O
6o3y,CC(C[C@@H](C(=O)N[C@H](C(=O)[O-])CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)[O-])[NH3+])CC(=O)[O-])Cc1ccc(cc1)O)CC(=O)[O-])C
6o48,CCCC[C@@H](C(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH2+]C[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+])CC(C)C)CCC(=O)[O-])C
6o4w,COc1cc2=C(O)[C@@H](C=c2cc1OC)C[C@@H]1CC[N@H+](CC1)Cc1ccccc1
6o4x,Nc1c2ccccc2[nH+]c2c1cccc2
6o50,C=CC[N+](c1ccc(cc1)CCC(=O)CCc1ccc(cc1)[N+](CC=C)(C)C)(C)C
6o57,CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCCNC(=[NH2+])N)CCC(=O)N)[NH2+]C[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H]([C@H](O)C)NC(=O)C)C/C=C\C
6o5a,CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCCNC(=[NH2+])N)CCC(=O)N)[NH2+]C[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H]([C@H](O)C)NC(=O)C)CCCC
6o5g,O=C1N[C@@]23C[N@H+]4[C@@]1(CCC4)C[C@H]3C(c1c(C2)c2cc(Cl)c(cc2[nH]1)Br)(C)C
6o5t,Brc1cc(Br)c2c(c1)[nH]c(=O)cc2CP(=O)([O-])[O-]
6o5u,[NH3+]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3+])C[C@H]([C@@H]([C@H]2O)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)[NH3+])O)[NH3+])[C@@H]([C@H]([C@@H]1O)O)O
6o5x,CCCC[C@@H](C(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)[NH2+]C[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=[NH2+])N)[NH3+])CC(C)C)CCC(=O)[O-])C
6o68,O=c1sc(c([nH]1)O)Cc1ccc(cc1)OCC1(C)CCCCC1
6o6f,Clc1ccc2c(c1)CC[C@@]12COc2c(N(C1)CC1CCC1)cc(cc2)C(=O)[O-]
6o6g,Clc1ccc(c(c1)Cl)[C@@H]1COc2c(N(C1)CC1CCC1)cc(cc2)C(=O)[O-]
6o7g,CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)C)C)CCCCNC(=O)C)CCCNC(=[NH2+])N)Cc1[nH+]c[nH]c1
6o8i,CC#CC(=O)N[C@H]1CCCN(C1)c1c(F)cc(c2c1c(C)c([nH]2)C)C(=O)N
6o8u,O=C(c1cnn2c1nccc2)Nc1cc2CC(Oc2cc1N1CCOCC1)(C)C
6o94,OCC1CCN(CC1)c1cc2[nH+]c(n(c2cc1NC(=O)c1cnn2c1nccc2)C)N1CCOCC1
6o95,OC[C@]1(C)Oc2c(C1)cc(c(c2)N1CCOCC1)NC(=O)c1cnn2c1nccc2
6o9b,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)O)CCCC[NH3+])CO)CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)C)[NH3+])C
6o9c,OC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)[O-])CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)C)[NH3+])C)CC(C)C
6o9d,[NH3+]CC1CCN(CC1)c1cc2ncccc2cc1NC(=O)c1cnn2c1nccc2
6o9x,Cn1c2[nH+]c([nH]c2c(=S)n(c1=O)C)SCC[NH+]1CCCC1
6oa1,Cn1c2nc([nH]c2c(=O)n(c1=O)C)SCCN1CCOCC1
6oa3,Cn1c2[nH+]c([nH]c2c(=S)n(c1=O)C)SCCN1CCOCC1
6oac,Nc1ncc(c(c1)C(F)F)c1nc(nc(n1)N1CCOC[C@@H]1C)N1CCOCC1
6oag,Cc1ccc(cc1Cl)c1sc2c(c1)c(ncn2)N[C@@H]([P@](=O)(O)[O-])Cc1ccccc1
6oah,Cc1ccc(cc1Cl)c1sc2c(c1)c(ncn2)N[C@H]([P@](=O)(O)[O-])Cc1ccccc1
6ob0,N#Cc1cc(ccc1O)c1ccc2c(c1)Oc1ccccc1C=C2C(=O)NCCN1CCOCC1
6oco,N#Cc1cnc(nc1N1C[C@@H]2C[C@H]1CN2c1cccc(c1)Cl)c1cccnc1
6ocq,Fc1cccc(c1)[C@@H]1CCCN1C(=O)C(C)(C)C
6ocu,N#Cc1ncc(nc1c1cnn(c1)C)N1CCN([C@@H](C1)C)C(=O)[C@@H]1C[C@H]1C
6ocw,Fc1ccc(c(c1)F)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1noc(c1)C)CC(=O)N1CCCC[C@@H]1C)C
6ocz,Cc1onc(c1)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc1ccc(cc1F)F)C)CC(=O)N1CCC[C@@H]1c1ccccc1
6od6,N#Cc1ccc(nc1)C(=O)Nc1ccc(c(c1)[C@]1(C)Cn2cccc2C(=[NH+]1)N)F
6ode,Cc1onc(c1)C(=O)N[C@H](C(=O)N[C@H](c1[nH]cc(n1)c1ccccc1F)C)CC(=O)N1CCC[C@@H]1c1ccccc1
6odz,O=C(CN1C(=O)NC2(C1=O)CCCC2)Nc1ccc(cc1)S(=O)(=O)N
6oe0,O=C(CN1C(=O)NC2(C1=O)CCCCCC2)Nc1ccc(cc1)S(=O)(=O)N
6oe1,O=C(CN1C(=O)NC2(C1=O)CCCCC2)Nc1ccc(cc1)S(=O)(=O)N
6oe3,N#Cc1ccc2c(c1)cc(cc2Oc1ccccc1OCCn1ccc(=O)[nH]c1=O)F
6of5,CCCCCCCCCCCCO[C@H]([P@@](=O)(O)[O-])c1cccc2c1cccc2
6oh2,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc([nH+]c1=O)N)COP(=O)([O-])[O-]
6oh3,OC[C@H]([C@H]([C@@H]1O[C@](C[C@@H]([C@H]1NC(=O)C)O)(O[P@@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc([nH+]c1=O)N)[O-])C(=O)[O-])O)O
6ohd,Cc1ccc(cc1c1cnc2c(c1)[nH]c(=O)n2C(C)(C)C)C(=O)Nc1nocc1
6oht,CC[NH+](CCO[C@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C)CC
6ohu,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCC[NH+](C)C)/c1ccccc1
6oi8,Nc1ncc2c(n1)nc(c(c2)c1c(Cl)cccc1c1cccnc1)N1C[C@@H]2[C@H](C1)[C@H]2[NH3+]
6oi9,[NH3+]C[C@@H]1CCN(C1)c1nc2nc(N)ncc2cc1c1c(Cl)cccc1Cl
6oie,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)[O-])C)CCCCNC(=O)/C=C/C)[C@H](O)C)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCC[NH+]=C(N)N)CCCC[NH3+])CCC(=O)N)C)CCC[NH+]=C(N)N
6oim,C=CC(=O)N1CCN([C@H](C1)C)c1nc(=O)n(c2c1cc(F)c(n2)c1c(O)cccc1F)c1c(C)ccnc1C(C)C
6oin,O=C(c1ccccc1F)NNS(=O)(=O)c1ccc2c(c1)cccc2
6oio,O=C(c1cccc(c1)c1ccccc1)NNS(=O)(=O)c1ccccc1
6oip,O=C(c1cccc(c1F)C)NNS(=O)(=O)c1ccc2c(c1)cccc2
6oiq,O=C(c1cccc(c1F)c1ccccc1)NNS(=O)(=O)c1ccccc1
6oir,O=C(c1cc(ccc1F)c1ccccc1)NNS(=O)(=O)c1ccccc1
6oja,[O-]C(=O)[C@@H]([NH3+])CCSC
6oko,Fc1ccc(cc1)n1cccc(c1=O)C(=O)Nc1ccc(c(c1)F)Oc1ccnc2c1cc[nH]2
6olx,CCCCn1c(Cc2cc(OC)c(c(c2)OC)OC)nc2c1ncnc2N
6om2,[NH3+]CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC)[C@H](CC)C)[C@H](O)C)C)CC(C)C)CC(=O)[O-])CCCNC(=[NH2+])N)CCCNC(=[NH2+])N
6om4,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[O-])CC(=O)[O-])C)CC(=O)N)[C@H](O)C)CCCNC(=[NH2+])N)NC=O
6om8,O[C@@H]1[C@@H](CO[P@](=O)(O[P@](=O)(O[C@H]2OC[C@H]([C@@H]([C@H]2O)O)O)[O-])[O-])O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O
6omu,C=CC(=O)N1CCC(CC1)CNc1ncnc(c1c1ccc(cc1)Oc1ccccc1)N
6oos,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oot,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oou,CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6ooy,OCc1nc2c(n1Cc1cc(C)ccc1C)cccc2
6ooz,Cc1ccc(c(c1)Cn1c(nc2c1cccc2)[C@H](c1ccncc1)O)C
6op0,Cc1ccc(c(c1)Cn1c(nc2c1cc(cc2)c1cnn(c1)C)[C@@H](c1ccncc1)O)C
6op9,COc1cc2c(cc1OCCCN1CC[NH+](CC1)C)ncc(c2Nc1cc(OC)c(cc1Cl)Cl)C#N
6oqb,CC[C@@H]1CC/C=C/[C@H](O)[C@@H]2CC[C@H]2CN2c3cc(C(=O)NS1(=O)=O)ccc3OC[C@@]1(C2)CCCc2c1ccc(c2)Cl
6oqc,O[C@H]1/C=C/CC[C@@H](C)S(=O)(=O)NC(=O)c2cc3N(C[C@H]4[C@H]1CC4)C[C@@]1(CCCc4c1ccc(c4)Cl)COc3cc2
6oqd,O[C@H]1CCCC[C@@H](C)S(=O)(=O)NC(=O)c2cc3N(C[C@H]4[C@H]1CC4)C[C@@]1(CCCc4c1ccc(c4)Cl)COc3cc2
6oqn,Clc1ccc2c(c1)CC[C@@]12COc2c3N(C1)CCCCCCOCCS(=O)(=O)NC(=O)c(c3)cc2
6orr,[O-]C(=O)[C@H](CC[C@@H](C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)C#Cc1cccc(c1)C(=O)N)[NH3+]
6os5,[O-]C(=O)[C@H](Cc1c[nH]c2c1cccc2)[NH3+]
6os6,[O-]C(=O)[C@H](Cc1c[nH]c2c1cccc2)[NH3+]
6otg,C[NH2+][C@H]1CO[C@H]2[C@@H]1[C@H](CO2)OC(=O)N[C@H]([C@@H](CN(S(=O)(=O)c1ccc(cc1)OC)CC(C)C)O)Cc1ccccc1
6ott,O[C@@H]1[C@H](O[P@](=O)(OP(=O)([O-])[O-])[O-])[C@H](O[C@H]1n1cnc2c1ncnc2N)CO[P@](=O)(OP(=O)([O-])[O-])[O-]
6ouv,CO[P@](=O)([C@@](c1sc(c([n+]1Cc1cnc(nc1N)C)C)CCO[P@](=O)(OP(=O)([O-])[O-])[O-])(O)C)[O-]
6ovc,Clc1ccc(c(c1)Cl)[C@H]1CN(CC2CCC2)c2c(O1)ccc(c2)C(=O)NS(=O)(=O)Cc1ccccc1
6ovz,O=C(NOC(=O)[O-])OCc1ccccc1
6ow2,O=CN(C[C@H](C(=O)NNc1nc(C)nc(c1F)N1CC[N@@]2[C@@H](C1)COCC2)CC1CCCC1)O
6ow7,O=CN(C[C@H](C(=O)N1[NH2+]CCC[C@H]1C(=O)Nc1ccccn1)CC1CCCC1)O
6ox0,[O-]C(=O)[C@H](CC[C@@H](C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[NH3+])[NH3+]
6oxl,O=C([C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C)C)C)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C)C)C
6oxp,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)CO)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oxq,CCC(CN(S(=O)(=O)c1ccc(cc1)CO)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC
6oxr,CC(CN(S(=O)(=O)c1ccc(cc1)[C@@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oxs,CC(CN(S(=O)(=O)c1ccc(cc1)[C@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oxt,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)[C@@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oxu,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)[C@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oxv,CCC(CN(S(=O)(=O)c1ccc(cc1)[C@@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC
6oxw,CCC(CN(S(=O)(=O)c1ccc(cc1)[C@H](O)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC
6oxx,OC[C@@H](c1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC(C)C)O
6oxy,OC[C@H](c1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC(C)C)O
6oxz,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)[C@H](CO)O)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oy0,CC[C@@H](CN(S(=O)(=O)c1ccc(cc1)[C@@H](CO)O)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)C
6oy1,CCC(CN(S(=O)(=O)c1ccc(cc1)[C@H](CO)O)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC
6oy2,CCC(CN(S(=O)(=O)c1ccc(cc1)[C@@H](CO)O)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC
6oyh,CCCCCCCCCCCCCCCCC[C@H]1C[N@H+](C)[C@H](C(=O)N([C@@H]1C(=O)[O-])C)[C@@H]([C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O)O[C@@H]1O[C@@H]([C@H]([C@H]1O)O)C[NH3+]
6oyt,C=C1C=C(F)C(=C[C@@H]1n1cnc(c1)C1CC1)C(=O)Nc1cccc(n1)c1nncn1C(C)C
6oyw,O=C1Nc2cccc(-c3nncn3[C@H](CCCOc3c1cccc3)C)n2
6oyz,CO[C@@H]1[C@H](O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O)[C@H](C(=O)N)O[C@H]1OC(=C[C@@H]([C@@H]1O)O)C(=O)N[C@H]1CCCCNC1=O
6oz6,CSCC[C@@H](C(=O)N[C@@H]([C@@H](N(C(=O)[C@H](Cc1cccc(c1)O)[NH3+])C)C)C(=O)N/C=C/1\O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O)NC(=O)N[C@H](C(=O)[O-])Cc1cccc(c1)O
6p10,Fc1cccc(c1C(=O)n1[nH+]c([nH+]c1N)Nc1ccc(cc1)S(=O)(=O)N)F
6p11,Fc1cccc(c1C(=O)n1[nH+]c([nH+]c1N)Nc1ccc(cc1)S(=O)(=O)N)F
6p12,CNC(=O)c1cccc(c1)Nc1[nH+]c(n([nH+]1)C(=O)c1c(F)cccc1OC)N
6p14,CNC(=O)c1cccc(c1)Nc1[nH+]c(n([nH+]1)C(=O)c1c(F)cccc1OC)N
6p1d,Fc1ccc2c(c1)N(Cc1ccccc1)C(=O)c1c(N2)cccc1
6p1l,Fc1ccc(c(c1)[C@@H](N1Cc2c(C1=O)cccc2)C(=O)Nc1nccs1)O
6p3p,COC(=O)[C@H](NC(=O)c1cc(c(s1)S(=O)(=O)Nc1cc(ccc1Cl)C(F)(F)F)C)Cc1ccccc1
6p3t,O=c1[nH]c2ccc(cc2[nH]c1=O)S(=O)(=O)N(c1ccc2c(c1)cccc2)C
6p3u,Fc1ccc(cc1)C(=O)C[NH+]1C=Cn2c([C@@H]1c1ccc(cc1)F)ccc2
6p3v,CC[NH+](CCSc1nnc2c(n1)n(C)c1c2cc(cc1)F)CC
6p3w,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CC(C)C)CCC(=O)[O-])CC(C)C)CCCNC(=[NH2+])N)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCCNC(=[NH2+])N
6p5o,[O-]C(=O)CSc1cccnc1C(=O)[O-]
6p5v,CCN1C(=O)[C@@H](NC(=O)c2cccc(c2)C)[C@H](C2=C(N[N@]([C@H]12)[C@H]1CC=CC=C1)C)c1ccc(cc1)F
6p5w,Cc1ccc(cc1)[C@@H]1[C@H](NC(=O)c2cccc(c2)C)[C@H](O)Nc2c1c(C)nn2c1ccccc1
6p7p,O[C@@H]1[C@@H]2O[P@@](=O)([O-])OC[C@H]3O[C@H]([C@@H]([C@@H]3O[P@@](=O)([O-])OC[C@@H]3[C@@H](O[P@](=O)(OC[C@H]2O[C@H]1n1cnc2c1ncnc2N)[O-])[C@@H](O)[C@@H](O3)n1cnc2c1ncnc2N)O)n1cnc2c1ncnc2N
6p7q,O[C@@H]1[C@@H](CO[P@](=O)(O[C@@H]2[C@@H](COP(=O)([O-])[O-])O[C@H]([C@@H]2O)n2cnc3c2ncnc3N)[O-])O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
6p83,O=C1N(N[C@@H]2[C@H]1C(=C1C(=N2)CC(CC1=O)(C)C)c1ccccc1Cl)c1ccccc1
6p84,O=C1CC(C)(C)CC2=N[C@H]3[C@H](C(=C12)c1cccs1)C(=O)N(N3)c1ccccc1
6p85,CCOc1ccccc1n1nnc(c1N)S(=O)(=O)c1ccc(cc1)C
6p86,CCc1ccc(cc1)CNC(=O)CN1C(=O)[C@H]2CCCCN2c2c1cc(cc2)C(=O)N1CCCC1
6p87,COc1ccccc1OCC(=O)N([C@H](c1c[nH]c2c1cccc2)c1cccs1)C
6p88,O=C(c1ccc2c(c1)OCCO2)Nc1cccc(c1)NC(=O)c1ccco1
6p89,O=C(Cn1ncc2c1-c1cc(C)ccc1OC2)Nc1ccc2c(c1)OCCO2
6p8a,Cc1cc(C)c2c(n1)n(CC(=O)NCCC[NH+]1CCOCC1)nc2n1cccc1
6p8x,C=CC(=O)N1CC(C1)NC(=O)COc1ccc(cc1C(=O)N1CC=C(C1)c1ccccc1)Br
6p8y,C=CC(=O)N1CC(C1)NC(=O)Cn1cc(c2c1ccc(c2)Br)C(=O)N1CCc2c(C1)cccc2OC
6p8z,C=CC(=O)N1CC(C1)NC(=O)Cn1c(C2CC2)c(c2c1c(C)cc(c2)Cl)C(=O)N1CCc2c(C1)cccc2OC
6p9e,COC([C@@H](C(=O)[O-])Oc1nc(C)cc(n1)c1ccc(c(c1)N)C)(c1ccccc1)c1ccccc1
6pdj,COc1ccc2n(c1)ncc2C(=O)Nc1ccc(cc1C)NC(=O)c1nn(c2c1cccc2)C
6peb,O=C(N1CC(C1)c1cccnc1)Nc1ccc(cc1)CN1C(=O)c2c(C1=O)cccc2
6peg,Oc1c(NNc2cccc(c2)Cc2nn3c(c2C(=O)C(C)C)cccc3)ccc2c1c(N)c(cc2S(=O)(=O)[O-])S(=O)(=O)[O-]
6pek,[O-]C(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1ccc(cc1)O)CCC(=O)[O-])Cc1ccc(cc1)O)CCC(=O)[O-])Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)[O-])[NH3+])Cc1ccc(cc1)O)CCC(=O)[O-])Cc1ccc(cc1)O
